model_id,prompt_uid,trajectory_type,is_correct,layer_index,correct_key,competitor_key,competitor_bucket,competitor_match_bucket_vs_tracing,delta,delta_bucket,drift,drift_bucket,s_attn,s_mlp,delta_step,drift_vs_delta_residual,decomp_residual
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,5,B,A,A,True,0.25,-0.014217376708984375,-0.0859375,0.004833221435546875,-0.45703125,2.0078125,-0.0859375,0.0,-1.63671875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,6,B,A,A,True,0.1640625,-0.0093841552734375,-2.23046875,-0.07958984375,-0.95703125,0.87109375,-2.23046875,0.0,-2.14453125
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,7,B,A,A,True,-2.06640625,-0.0889739990234375,0.35546875,0.04521942138671875,-0.6875,-1.54296875,0.35546875,0.0,2.5859375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,8,B,A,D,False,-1.7109375,-0.04375457763671875,1.578125,0.07217597961425781,1.1328125,-0.77734375,1.578125,0.0,1.22265625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,9,B,A,D,False,-0.1328125,0.028421401977539062,-1.296875,0.011678695678710938,0.123046875,1.455078125,-1.296875,0.0,-2.875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,10,B,D,A,False,-1.4296875,0.04010009765625,1.32421875,6.103515625e-05,-0.8203125,-1.37109375,1.32421875,0.0,3.515625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,11,B,D,C,False,-0.10546875,0.0401611328125,-2.40625,-0.08172607421875,0.8046875,0.51953125,-2.40625,0.0,-3.73046875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,12,B,D,C,False,-2.51171875,-0.04156494140625,0.19921875,-0.037200927734375,-0.203125,-2.203125,0.19921875,0.0,2.60546875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,13,B,A,C,False,-2.3125,-0.078765869140625,0.728515625,-0.07097625732421875,0.7265625,-2.06640625,0.728515625,0.0,2.068359375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,14,B,D,A,False,-1.583984375,-0.14974212646484375,1.001953125,0.20168304443359375,1.07421875,-1.087890625,1.001953125,0.0,1.015625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,15,B,D,C,False,-0.58203125,0.05194091796875,0.724609375,0.1124267578125,0.052734375,0.94921875,0.724609375,0.0,-0.27734375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,16,B,A,D,False,0.142578125,0.16436767578125,1.4254150390625,0.27740478515625,-0.435546875,-0.6015625,1.4254150390625,0.0,2.4625244140625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,17,B,A,A,True,1.5679931640625,0.4417724609375,-0.6710205078125,-0.0924072265625,6.431640625,-5.0062255859375,-0.6710205078125,0.0,-2.096435546875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,18,B,A,A,True,0.89697265625,0.349365234375,0.01123046875,-0.055908203125,-0.3685302734375,-0.302490234375,0.01123046875,0.0,0.6822509765625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,19,B,A,A,True,0.908203125,0.29345703125,-0.04248046875,0.0947265625,-0.9742794036865234,0.9855098724365234,-0.04248046875,0.0,-0.0537109375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,20,B,A,A,True,0.86572265625,0.38818359375,-0.3564453125,-0.05419921875,-0.734375,0.69189453125,-0.3564453125,0.0,-0.31396484375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,21,B,A,A,True,0.50927734375,0.333984375,2.695556640625,0.3837890625,-0.05517578125,-0.30126953125,2.695556640625,0.0,3.052001953125
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,22,B,A,A,True,3.204833984375,0.7177734375,0.310302734375,0.09765625,1.24658203125,1.448974609375,0.310302734375,0.0,-2.38525390625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,23,B,A,A,True,3.51513671875,0.8154296875,1.18359375,0.2890625,0.8065185546875,-0.4962158203125,1.18359375,0.0,0.873291015625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,24,B,A,A,True,4.69873046875,1.1044921875,-1.35888671875,-0.0234375,3.740478515625,-2.556884765625,-1.35888671875,0.0,-2.54248046875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,25,B,D,D,True,3.33984375,1.0810546875,-0.19140625,0.005859375,-1.54296875,-0.083984375,-0.19140625,0.0,1.435546875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,26,B,A,A,True,3.1484375,1.0869140625,-0.21875,0.1103515625,-1.111328125,-0.4580078125,-0.21875,0.0,1.3505859375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,27,B,A,A,True,2.9296875,1.197265625,0.75390625,0.216796875,-0.51171875,0.29296875,0.75390625,0.0,0.97265625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,28,B,A,A,True,3.68359375,1.4140625,1.921875,0.501953125,-0.22265625,0.9765625,1.921875,0.0,1.16796875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,29,B,A,A,True,5.60546875,1.916015625,-1.33203125,-0.783203125,-0.5703125,2.4921875,-1.33203125,0.0,-3.25390625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,30,B,A,A,True,4.2734375,1.1328125,-1.783203125,0.4453125,-1.3984375,0.06640625,-1.783203125,0.0,-0.451171875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10136,stable_correct,True,31,B,D,A,False,2.490234375,1.578125,0.0,0.0,1.109375,-3.392578125,,,2.283203125
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,0,B,D,A,False,-1.2734375,-0.009444475173950195,0.3203125,0.019522905349731445,-0.689453125,-0.263671875,0.3203125,0.0,1.2734375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,1,B,C,D,False,-0.953125,0.01007843017578125,0.197265625,0.0034694671630859375,-0.3740234375,0.0126953125,0.197265625,0.0,0.55859375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,2,B,C,D,False,-0.755859375,0.013547897338867188,-1.205078125,-0.0209503173828125,0.453125,-0.255859375,-1.205078125,0.0,-1.40234375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,3,B,A,C,False,-1.9609375,-0.0074024200439453125,0.55078125,-0.016310691833496094,-0.505859375,-2.193359375,0.55078125,0.0,3.25
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,4,B,A,A,True,-1.41015625,-0.023713111877441406,1.41796875,0.006676673889160156,-0.173828125,0.724609375,1.41796875,0.0,0.8671875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,5,B,A,A,True,0.0078125,-0.01703643798828125,-0.5625,-0.008411407470703125,0.244140625,1.173828125,-0.5625,0.0,-1.98046875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,6,B,A,A,True,-0.5546875,-0.025447845458984375,-1.8984375,-0.06280899047851562,-0.884765625,0.322265625,-1.8984375,0.0,-1.3359375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,7,B,A,A,True,-2.453125,-0.0882568359375,0.224609375,0.0610504150390625,-0.353515625,-1.544921875,0.224609375,0.0,2.123046875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,8,B,A,A,True,-2.228515625,-0.0272064208984375,2.14453125,0.062286376953125,1.1015625,-0.876953125,2.14453125,0.0,1.919921875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,9,B,A,A,True,-0.083984375,0.0350799560546875,-0.626953125,-0.0107269287109375,0.865234375,1.279296875,-0.626953125,0.0,-2.771484375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,10,B,A,A,True,-0.7109375,0.02435302734375,1.0234375,0.03607177734375,-0.068359375,-0.55859375,1.0234375,0.0,1.650390625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,11,B,A,A,True,0.3125,0.0604248046875,-1.0390625,-0.0228271484375,0.29296875,0.73046875,-1.0390625,0.0,-2.0625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,12,B,D,C,False,-0.7265625,0.03759765625,-1.26171875,-0.0523681640625,-0.015625,-2.19140625,-1.26171875,0.0,0.9453125
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,13,B,A,C,False,-1.98828125,-0.0147705078125,0.83203125,-0.08111572265625,0.95703125,-2.36328125,0.83203125,0.0,2.23828125
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,14,B,A,A,True,-1.15625,-0.09588623046875,0.326171875,0.11175537109375,0.68359375,0.1484375,0.326171875,0.0,-0.505859375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,15,B,D,C,False,-0.830078125,0.015869140625,-0.271484375,0.073974609375,-0.34375,-0.517578125,-0.271484375,0.0,0.58984375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,16,B,A,A,True,-1.1015625,0.08984375,1.5439453125,0.331787109375,-0.513671875,-0.681640625,1.5439453125,0.0,2.7392578125
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,17,B,A,A,True,0.4423828125,0.421630859375,-0.734375,-0.119384765625,5.1103515625,-3.56640625,-0.734375,0.0,-2.2783203125
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,18,B,A,A,True,-0.2919921875,0.30224609375,0.384765625,-0.04736328125,-0.4462890625,-0.2880859375,0.384765625,0.0,1.119140625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,19,B,A,A,True,0.0927734375,0.2548828125,-0.16650390625,0.07373046875,-0.7958984375,1.1806640625,-0.16650390625,0.0,-0.55126953125
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,20,B,A,A,True,-0.07373046875,0.32861328125,0.05859375,-0.03662109375,-0.441650390625,0.275146484375,0.05859375,0.0,0.22509765625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,21,B,A,A,True,-0.01513671875,0.2919921875,2.6068115234375,0.34228515625,0.090087890625,-0.031494140625,2.6068115234375,0.0,2.5482177734375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,22,B,A,A,True,2.5916748046875,0.63427734375,-0.3255615234375,-0.01806640625,1.087890625,1.5189208984375,-0.3255615234375,0.0,-2.932373046875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,23,B,A,A,True,2.26611328125,0.6162109375,2.20703125,0.439453125,0.3116455078125,-0.63720703125,2.20703125,0.0,2.5325927734375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,24,B,A,A,True,4.47314453125,1.0556640625,-0.39501953125,-0.0966796875,3.2861328125,-1.0791015625,-0.39501953125,0.0,-2.60205078125
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,25,B,A,A,True,4.078125,0.958984375,-1.32421875,-0.01171875,-1.16845703125,0.7734375,-1.32421875,0.0,-0.92919921875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,26,B,A,A,True,2.75390625,0.947265625,-0.390625,0.04296875,-1.28515625,-0.0390625,-0.390625,0.0,0.93359375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,27,B,A,A,True,2.36328125,0.990234375,0.76171875,0.1328125,-0.6484375,0.2578125,0.76171875,0.0,1.15234375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,28,B,A,A,True,3.125,1.123046875,1.755859375,0.4140625,0.23046875,0.53125,1.755859375,0.0,0.994140625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,29,B,A,A,True,4.880859375,1.537109375,-0.482421875,-0.353515625,-0.640625,2.396484375,-0.482421875,0.0,-2.23828125
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,30,B,A,A,True,4.3984375,1.18359375,-1.091796875,0.82421875,-1.861328125,1.37890625,-1.091796875,0.0,-0.609375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10191,stable_correct,True,31,B,A,A,True,3.306640625,2.0078125,0.0,0.0,1.33984375,-2.796875,,,1.45703125
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,0,C,B,B,True,-1.28369140625,-0.0012170076370239258,0.53759765625,0.0001823902130126953,-0.132568359375,-1.34912109375,0.53759765625,0.0,2.019287109375
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,1,C,B,B,True,-0.74609375,-0.0010346174240112305,0.3095703125,0.00019794702529907227,1.0162353515625,-0.4786376953125,0.3095703125,0.0,-0.22802734375
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,2,C,B,D,False,-0.4365234375,-0.0008366703987121582,-0.20947265625,0.0006745457649230957,-0.15725445747375488,0.4668247699737549,-0.20947265625,0.0,-0.51904296875
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,3,C,A,A,True,-0.64599609375,-0.0001621246337890625,-0.09196114540100098,-0.0015358924865722656,-0.09344482421875,-0.52734375,-0.09196114540100098,0.0,0.528827428817749
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,4,C,A,A,True,-0.737957239151001,-0.0016980171203613281,-0.12337088584899902,-0.00252687931060791,-0.01171875,-0.08024239540100098,-0.12337088584899902,0.0,-0.03140974044799805
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,5,C,A,B,False,-0.861328125,-0.004224896430969238,-0.7886962890625,0.003213047981262207,0.358684778213501,-0.4820556640625,-0.7886962890625,0.0,-0.665325403213501
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,6,C,B,A,False,-1.6500244140625,-0.0010118484497070312,-0.541015625,0.0007867813110351562,0.1123046875,-1.1695556640625,-0.541015625,0.0,0.5162353515625
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,7,C,A,B,False,-2.1910400390625,-0.000225067138671875,-0.3104248046875,-0.005893707275390625,-0.5372314453125,-0.0513916015625,-0.3104248046875,0.0,0.2781982421875
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,8,C,A,A,True,-2.50146484375,-0.0061187744140625,-0.552001953125,-0.0062408447265625,-0.5050048828125,0.194580078125,-0.552001953125,0.0,-0.2415771484375
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,9,C,A,B,False,-3.053466796875,-0.012359619140625,-0.005218505859375,0.0036678314208984375,0.0474853515625,-0.5994873046875,-0.005218505859375,0.0,0.546783447265625
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,10,C,B,D,False,-3.058685302734375,-0.008691787719726562,0.217376708984375,-0.0048580169677734375,-0.84423828125,-0.662689208984375,0.217376708984375,0.0,1.72430419921875
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,11,C,B,D,False,-2.84130859375,-0.0135498046875,1.641845703125,0.00445556640625,-0.246002197265625,0.46337890625,1.641845703125,0.0,1.424468994140625
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,12,C,A,D,False,-1.199462890625,-0.00909423828125,0.779052734375,-0.0024871826171875,0.8682861328125,0.187744140625,0.779052734375,0.0,-0.2769775390625
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,13,C,A,D,False,-0.42041015625,-0.0115814208984375,1.2734375,0.0061798095703125,-0.3138427734375,1.0928955078125,1.2734375,0.0,0.494384765625
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,14,C,D,D,True,0.85302734375,-0.005401611328125,-0.920654296875,0.0017242431640625,0.0400390625,0.77490234375,-0.920654296875,0.0,-1.735595703125
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,15,C,B,D,False,-0.067626953125,-0.0036773681640625,-0.777740478515625,-0.003509521484375,-0.72186279296875,-0.33111572265625,-0.777740478515625,0.0,0.275238037109375
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,16,C,B,B,True,-0.845367431640625,-0.0071868896484375,0.336090087890625,0.0163726806640625,0.02764892578125,-0.805389404296875,0.336090087890625,0.0,1.11383056640625
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,17,C,B,B,True,-0.50927734375,0.009185791015625,0.07568359375,-0.02642822265625,-0.180145263671875,0.5162353515625,0.07568359375,0.0,-0.260406494140625
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,18,C,B,B,True,-0.43359375,-0.017242431640625,3.572509765625,0.0746002197265625,0.29345703125,-0.2177734375,3.572509765625,0.0,3.496826171875
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,19,C,A,D,False,3.138916015625,0.0573577880859375,0.501220703125,0.0124359130859375,3.9296875,-0.580322265625,0.501220703125,0.0,-2.84814453125
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,20,C,B,D,False,3.64013671875,0.069793701171875,1.13720703125,0.044647216796875,0.581787109375,-0.537841796875,1.13720703125,0.0,1.09326171875
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,21,C,A,D,False,4.77734375,0.11444091796875,1.193359375,0.0433349609375,0.9130859375,0.001953125,1.193359375,0.0,0.2783203125
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,22,C,D,D,True,5.970703125,0.15777587890625,0.3359375,0.03997802734375,-0.16015625,1.154296875,0.3359375,0.0,-0.658203125
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,23,C,D,D,True,6.306640625,0.19775390625,4.86328125,0.182281494140625,-0.107421875,0.443359375,4.86328125,0.0,4.52734375
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,24,C,D,D,True,11.169921875,0.380035400390625,-0.892578125,0.021514892578125,-0.138671875,5.001953125,-0.892578125,0.0,-5.755859375
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,25,C,D,D,True,10.27734375,0.40155029296875,0.861328125,0.09002685546875,-0.0615234375,-0.8310546875,0.861328125,0.0,1.75390625
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,26,C,D,D,True,11.138671875,0.4915771484375,-0.31640625,0.03057861328125,-0.2421875,1.103515625,-0.31640625,0.0,-1.177734375
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,27,C,D,D,True,10.822265625,0.52215576171875,2.017578125,0.19476318359375,-0.447265625,0.130859375,2.017578125,0.0,2.333984375
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,28,C,D,D,True,12.83984375,0.7169189453125,-3.89453125,-0.1175537109375,-0.83984375,2.857421875,-3.89453125,0.0,-5.912109375
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,29,C,D,D,True,8.9453125,0.599365234375,-0.20703125,0.03125,-2.30859375,-1.5859375,-0.20703125,0.0,3.6875
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,30,C,D,D,True,8.73828125,0.630615234375,-1.73828125,6.861572265625,0.734375,-0.94140625,-1.73828125,0.0,-1.53125
mistralai/Mistral-7B-Instruct-v0.3,main::plain_exam::mmlu::test::1203,stable_correct,True,31,C,D,D,True,7.0,7.4921875,0.0,0.0,-0.7734375,-0.48046875,,,1.25390625
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,0,D,A,A,True,-0.00390625,-0.0929107666015625,-0.2333984375,-0.0872955322265625,-1.566162109375,0.734375,-0.2333984375,0.0,0.598388671875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,1,D,B,A,False,-0.2373046875,-0.180206298828125,-1.0126953125,-0.068084716796875,0.673828125,-1.1259765625,-1.0126953125,0.0,-0.560546875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,2,D,B,A,False,-1.25,-0.248291015625,0.94140625,-0.03331422805786133,-0.4013671875,-0.611328125,0.94140625,0.0,1.9541015625
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,3,D,B,B,True,-0.30859375,-0.28160524368286133,-1.083984375,-0.005137920379638672,0.1845703125,0.7568359375,-1.083984375,0.0,-2.025390625
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,4,D,B,A,False,-1.392578125,-0.2867431640625,0.67578125,-0.05322265625,0.857421875,-1.94140625,0.67578125,0.0,1.759765625
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,5,D,B,A,False,-0.716796875,-0.3399658203125,-0.54736328125,-0.26763916015625,0.2255859375,0.4501953125,-0.54736328125,0.0,-1.22314453125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,6,D,B,A,False,-1.26416015625,-0.60760498046875,-0.947021484375,0.15228271484375,0.427734375,-0.97509765625,-0.947021484375,0.0,-0.399658203125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,7,D,B,A,False,-2.211181640625,-0.455322265625,-0.701904296875,-0.07470703125,0.007568359375,-0.95458984375,-0.701904296875,0.0,0.2451171875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,8,D,C,A,False,-2.9130859375,-0.530029296875,0.27734375,-0.05902099609375,0.124267578125,-1.20703125,0.27734375,0.0,1.360107421875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,9,D,A,A,True,-2.6357421875,-0.58905029296875,-0.126953125,-0.10711669921875,-0.150482177734375,-0.719146728515625,-0.126953125,0.0,0.74267578125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,10,D,A,A,True,-2.7626953125,-0.6961669921875,0.09521484375,0.118011474609375,0.0517578125,-0.1787109375,0.09521484375,0.0,0.22216796875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,11,D,A,A,True,-2.66748046875,-0.578155517578125,0.87841796875,-0.2534942626953125,-0.0654296875,0.16064453125,0.87841796875,0.0,0.783203125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,12,D,B,A,False,-1.7890625,-0.8316497802734375,0.474609375,0.4188079833984375,0.2142333984375,0.6036376953125,0.474609375,0.0,-0.34326171875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,13,D,C,A,False,-1.314453125,-0.412841796875,-1.345703125,-0.307464599609375,-0.24609375,0.427734375,-1.345703125,0.0,-1.52734375
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,14,D,C,A,False,-2.66015625,-0.720306396484375,-1.42578125,-0.182769775390625,-1.248046875,-0.09765625,-1.42578125,0.0,-0.080078125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,15,D,C,A,False,-4.0859375,-0.903076171875,0.112060546875,0.1943359375,-0.2744140625,-1.1513671875,0.112060546875,0.0,1.537841796875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,16,D,C,A,False,-3.973876953125,-0.708740234375,0.590576171875,0.072265625,-0.1475830078125,0.2596435546875,0.590576171875,0.0,0.478515625
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,17,D,C,A,False,-3.38330078125,-0.636474609375,-0.2841796875,-0.01458740234375,-0.35986328125,0.950439453125,-0.2841796875,0.0,-0.874755859375
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,18,D,C,A,False,-3.66748046875,-0.65106201171875,1.37841796875,-0.09344482421875,0.96630859375,-1.25048828125,1.37841796875,0.0,1.66259765625
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,19,D,C,A,False,-2.2890625,-0.7445068359375,0.529296875,-0.154052734375,0.47998046875,0.8984375,0.529296875,0.0,-0.84912109375
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,20,D,C,A,False,-1.759765625,-0.8985595703125,0.373046875,-0.1094970703125,1.03125,-0.501953125,0.373046875,0.0,-0.15625
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,21,D,C,A,False,-1.38671875,-1.008056640625,0.51953125,-0.124755859375,1.150390625,-0.77734375,0.51953125,0.0,0.146484375
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,22,D,C,A,False,-0.8671875,-1.1328125,-0.26171875,-0.6064453125,0.14453125,0.375,-0.26171875,0.0,-0.78125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,23,D,C,A,False,-1.12890625,-1.7392578125,-0.578125,-1.2265625,-0.02734375,-0.234375,-0.578125,0.0,-0.31640625
